0 0	0.003517
1 0	0.004022
2 0	0.003920
3 0	0.003848
4 0	0.002579
5 0	0.003343
6 0	0.004040
7 0	0.004768
8 0	0.000000
9 0	0.005808
10 0	0.006884
11 0	0.000000
12 0	0.007810
13 0	0.000000
14 0	0.000000
15 0	0.009031
16 0	0.000000
17 0	0.009758
18 0	0.000000
19 0	0.000000
20 0	0.010630
21 0	0.000000
22 0	0.000000
23 0	0.011057
24 0	0.000000
25 0	0.000000
26 0	0.012235
27 0	0.000000
28 0	0.000000
29 0	0.013690
30 0	0.000000
31 0	0.000000
32 0	0.000000
33 0	0.014099
34 0	0.000000
35 0	0.000000
36 0	0.000000
37 0	0.014616
38 0	0.000000
39 0	0.000000
40 0	0.000000
41 0	0.015783
42 0	0.000000
43 0	0.000000
44 0	0.000000
45 0	0.016817
46 0	0.000000
47 0	0.000000
48 0	0.000000
49 0	0.017617
50 0	0.000000
51 0	0.000000
52 0	0.000000
53 0	0.000000
54 0	0.000000
55 0	0.019883
56 0	0.000000
57 0	0.000000
58 0	0.000000
59 0	0.000000
60 0	0.020178
61 0	0.000000
62 0	0.000000
63 0	0.000000
64 0	0.000000
65 0	0.021513
66 0	0.000000
67 0	0.000000
68 0	0.000000
69 0	0.000000
70 0	0.000000
71 0	0.021807
72 0	0.000000
73 0	0.000000
74 0	0.000000
75 0	0.000000
76 0	0.020178
77 0	0.000000
78 0	0.000000
79 0	0.000000
80 0	0.000000
81 0	0.020827
82 0	0.000000
83 0	0.000000
84 0	0.000000
85 0	0.000000
86 0	0.019943
87 0	0.000000
88 0	0.000000
89 0	0.000000
90 0	0.000000
91 0	0.019378
92 0	0.000000
93 0	0.000000
94 0	0.000000
95 0	0.000000
96 0	0.020298
97 0	0.000000
98 0	0.000000
99 0	0.000000
100 0	0.000000
101 0	0.000000
102 0	0.020358
103 0	0.000000
104 0	0.000000
105 0	0.000000
106 0	0.019300
107 0	0.000000
108 0	0.000000
109 0	0.000000
110 0	0.000000
111 0	0.018657
112 0	0.000000
113 0	0.000000
114 0	0.000000
115 0	0.016637
116 0	0.000000
117 0	0.000000
118 0	0.000000
119 0	0.000000
120 0	0.016582
121 0	0.000000
122 0	0.000000
123 0	0.000000
